scenario_id,context_condition,claim_id,claim_text,gpcs_claim_text,claim_type,gpcs_trust_score,gpcs_unsupported,self_consistency_recurrence_rate,self_consistency_unsupported,agreement,source_system,fault_type,batch
rcaeval-05,raw,claim-2,Pod 'carts' p90 latency degraded 85x from 0.025s to 2.18s,Pod 'carts' p90 latency degraded 85x from 0.025s to 2.18s,state,0.0,True,1.0,False,False,Sock Shop,delay,batch-01
rcaeval-05,raw,claim-3,Pod 'carts' p50 latency degraded 77x from 0.015s to 1.22s,Pod 'carts' p50 latency degraded 77x from 0.015s to 1.22s,state,0.0,True,0.5,False,False,Sock Shop,delay,batch-01
rcaeval-05,raw,claim-4,Latency degradation occurred after timestamp 1705662624,Latency degradation occurred after timestamp 1705662624,temporal,0.0,True,0.0,True,True,Sock Shop,delay,batch-01
rcaeval-05,raw,claim-5,front-end_latency-90 increased 24x,front-end_latency-90 increased 24x,state,0.349,True,0.0,True,True,Sock Shop,delay,batch-01
rcaeval-05,raw,claim-6,orders_latency-90 increased 19x,orders_latency-90 increased 19x,state,0.358,True,0.0,True,True,Sock Shop,delay,batch-01
rcaeval-05,raw,claim-7,Latency failure in Pod 'carts' cascaded to front-end_latency-90,Latency failure in Pod 'carts' cascaded to front-end_latency-90,causal,0.0,True,0.5,False,False,Sock Shop,delay,batch-01
rcaeval-05,raw,claim-8,Latency failure in Pod 'carts' cascaded to orders_latency-90,Latency failure in Pod 'carts' cascaded to orders_latency-90,causal,0.34,True,0.0,True,True,Sock Shop,delay,batch-01
rcaeval-05,raw,claim-9,Service 'carts' is blocking,Service 'carts' is blocking,state,0.0,True,0.0,True,True,Sock Shop,delay,batch-01
rcaeval-05,raw,claim-10,Service 'carts' is not CPU-saturated,Service 'carts' is not CPU-saturated,state,0.378,True,0.0,True,True,Sock Shop,delay,batch-01
rcaeval-05,raw,claim-11,Service 'carts' has a downstream dependency on carts-db,Service 'carts' has a downstream dependency on carts-db,entity_relationship,0.0,True,0.5,False,False,Sock Shop,delay,batch-01
rcaeval-05,raw,claim-12,Blocking/I/O wait on downstream carts-db dependency is the root cause of the latency failure,Blocking/I/O wait on downstream carts-db dependency is the root cause of the latency failure,causal,0.0,True,0.5,False,False,Sock Shop,delay,batch-01
rcaeval-05,raw,claim-13,Blocking/I/O wait on carts-db leads to thread pool exhaustion,Blocking/I/O wait on carts-db leads to thread pool exhaustion,causal,0.0,True,0.5,False,False,Sock Shop,delay,batch-01
rcaeval-05,raw,claim-14,Thread pool exhaustion leads to cascading latency failure,Thread pool exhaustion leads to cascading latency failure,causal,0.0,True,0.0,True,True,Sock Shop,delay,batch-01
rcaeval-05,raw,claim-15,carts_cpu metric DECREASED from 5.218 to 2.311,carts_cpu metric DECREASED from 5.218 to 2.311,state,0.378,True,1.0,False,False,Sock Shop,delay,batch-01
rcaeval-05,raw,claim-16,carts_socket metric increased from 15.86 to 25.99,carts_socket metric increased from 15.86 to 25.99,state,0.37,True,1.0,False,False,Sock Shop,delay,batch-01
rcaeval-05,raw,claim-17,carts-db_socket metric increased from 8 to 14.4,carts-db_socket metric increased from 8 to 14.4,state,0.371,True,1.0,False,False,Sock Shop,delay,batch-01
rcaeval-05,raw,claim-18,carts-db_diskio metric increased from 1.84M to 3.23M,carts-db_diskio metric increased from 1.84M to 3.23M,state,0.373,True,1.0,False,False,Sock Shop,delay,batch-01
rcaeval-05,raw,claim-19,"Increases in carts_socket, carts-db_socket and carts-db_diskio occurred concurrently with the latency spike","Increases in carts_socket, carts-db_socket and carts-db_diskio occurred concurrently with the latency spike",temporal,0.0,True,0.5,False,False,Sock Shop,delay,batch-01
rcaeval-05,raw,claim-20,Inverse CPU/latency pattern where CPU decreases while latency increases is classic DB bottleneck / connection saturation,Inverse CPU/latency pattern where CPU decreases while latency increases is classic DB bottleneck / connection saturation,general,0.0,True,0.0,True,True,Sock Shop,delay,batch-01
rcaeval-05,raw,claim-21,Inverse CPU/latency pattern indicates not CPU saturation,Inverse CPU/latency pattern indicates not CPU saturation,general,0.0,True,0.0,True,True,Sock Shop,delay,batch-01
rcaeval-05,raw,claim-22,MONITORING agent reported High CPU anomaly with score 0.92,MONITORING agent reported High CPU anomaly with score 0.92,state,0.0,True,0.0,True,True,Sock Shop,delay,batch-01
rcaeval-05,raw,claim-23,Measured CPU decrease directly contradicts MONITORING High CPU anomaly,Measured CPU decrease directly contradicts MONITORING High CPU anomaly,state,0.0,True,0.0,True,True,Sock Shop,delay,batch-01
rcaeval-05,raw,claim-24,MONITORING High CPU anomaly is rejected,MONITORING High CPU anomaly is rejected,state,0.0,True,0.0,True,True,Sock Shop,delay,batch-01
rcaeval-05,raw,claim-25,TOPOLOGY agent with score 0.99 rules out noisy-neighbor/node contention,TOPOLOGY agent with score 0.99 rules out noisy-neighbor/node contention,state,0.0,True,0.5,False,False,Sock Shop,delay,batch-01
rcaeval-05,raw,claim-26,Pod 'carts' is isolated on node-worker-01,Pod 'carts' is isolated on node-worker-01,entity_relationship,0.71,False,0.5,False,True,Sock Shop,delay,batch-01
rcaeval-05,raw,claim-27,SECURITY agent with score 0.8 rules out breach/RBAC,SECURITY agent with score 0.8 rules out breach/RBAC,state,0.0,True,0.5,False,False,Sock Shop,delay,batch-01
rcaeval-05,raw,claim-28,DEPLOYMENTS agent status is Degraded with score 0.2,DEPLOYMENTS agent status is Degraded with score 0.2,state,0.0,True,0.0,True,True,Sock Shop,delay,batch-01
rcaeval-05,raw,claim-29,DEPLOYMENTS has null sha and null commit_msg,DEPLOYMENTS has null sha and null commit_msg,state,0.0,True,0.5,False,False,Sock Shop,delay,batch-01
rcaeval-05,raw,claim-30,DEPLOYMENTS low confidence indicates no correlatable code regression,DEPLOYMENTS low confidence indicates no correlatable code regression,state,0.0,True,0.0,True,True,Sock Shop,delay,batch-01
rcaeval-05,raw,claim-31,DEPLOYMENTS finding is discounted,DEPLOYMENTS finding is discounted,state,0.0,True,0.0,True,True,Sock Shop,delay,batch-01
rcaeval-05,hybrid,claim-1,Pod 'carts' has Failed status,Pod 'carts' has Failed status,state,0.52,False,1.0,False,True,Sock Shop,delay,batch-01
rcaeval-05,hybrid,claim-2,Carts p90 latency increased 85x,Carts p90 latency increased 85x,state,0.57,False,1.0,False,True,Sock Shop,delay,batch-01
rcaeval-05,hybrid,claim-3,Carts p50 latency increased 77x,Carts p50 latency increased 77x,state,0.577,False,1.0,False,True,Sock Shop,delay,batch-01
rcaeval-05,hybrid,claim-4,Performance degradation occurred after timestamp 1705662624,Performance degradation occurred after timestamp 1705662624,temporal,0.0,True,0.0,True,True,Sock Shop,delay,batch-01
rcaeval-05,hybrid,claim-5,Carts failure caused cascading latency to front-end service,Carts failure caused cascading latency to front-end service,causal,0.556,False,0.5,False,True,Sock Shop,delay,batch-01
rcaeval-05,hybrid,claim-6,Front-end latency increased from 0.075s to 1.815s,Front-end latency increased from 0.075s to 1.815s,state,0.361,True,0.0,True,True,Sock Shop,delay,batch-01
rcaeval-05,hybrid,claim-7,Carts failure caused cascading latency to orders service,Carts failure caused cascading latency to orders service,causal,0.554,False,0.5,False,True,Sock Shop,delay,batch-01
rcaeval-05,hybrid,claim-8,Impact is degradation of user-facing checkout/cart operations,Impact is degradation of user-facing checkout/cart operations,state,0.0,True,0.0,True,True,Sock Shop,delay,batch-01
rcaeval-05,hybrid,claim-9,carts-db is a downstream dependency of carts,carts-db is a downstream dependency of carts,entity_relationship,0.512,False,0.5,False,True,Sock Shop,delay,batch-01
rcaeval-05,hybrid,claim-10,Root cause is blocking/I/O wait on downstream carts-db,Root cause is blocking/I/O wait on downstream carts-db,causal,0.0,True,0.5,False,False,Sock Shop,delay,batch-01
rcaeval-05,hybrid,claim-11,Root cause is not CPU saturation,Root cause is not CPU saturation,causal,0.0,True,0.5,False,False,Sock Shop,delay,batch-01
rcaeval-05,hybrid,claim-12,Root cause is not infrastructure contention,Root cause is not infrastructure contention,causal,0.0,True,0.0,True,True,Sock Shop,delay,batch-01
rcaeval-05,hybrid,claim-13,Carts p90 latency jumped from 0.02564 to 2.183,Carts p90 latency jumped from 0.02564 to 2.183,state,0.584,False,1.0,False,True,Sock Shop,delay,batch-01
rcaeval-05,hybrid,claim-14,Carts p50 latency jumped from 0.0158 to 1.224,Carts p50 latency jumped from 0.0158 to 1.224,state,0.591,False,1.0,False,True,Sock Shop,delay,batch-01
rcaeval-05,hybrid,claim-15,Carts CPU dropped from 5.218 to 2.311 concurrent with latency increase,Carts CPU dropped from 5.218 to 2.311 concurrent with latency increase,state,0.582,False,1.0,False,True,Sock Shop,delay,batch-01
rcaeval-05,hybrid,claim-16,Carts socket metric increased from 15.86 to 25.99,Carts socket metric increased from 15.86 to 25.99,state,0.601,False,1.0,False,True,Sock Shop,delay,batch-01
rcaeval-05,hybrid,claim-17,carts-db socket metric increased from 8 to 14.4,carts-db socket metric increased from 8 to 14.4,state,0.368,True,1.0,False,False,Sock Shop,delay,batch-01
rcaeval-05,hybrid,claim-18,carts-db diskIO increased from 1.844e+06 to 3.236e+06,carts-db diskIO increased from 1.844e+06 to 3.236e+06,state,0.363,True,1.0,False,False,Sock Shop,delay,batch-01
rcaeval-05,hybrid,claim-19,Inverse CPU/latency plus socket/diskIO pattern indicates threads blocked waiting on DB,Inverse CPU/latency plus socket/diskIO pattern indicates threads blocked waiting on DB,causal,0.0,True,0.0,True,True,Sock Shop,delay,batch-01
rcaeval-05,hybrid,claim-20,Pod 'carts' is isolated on node-worker-01,Pod 'carts' is isolated on node-worker-01,entity_relationship,0.71,False,1.0,False,True,Sock Shop,delay,batch-01
rcaeval-05,hybrid,claim-21,Topology Agent with confidence 0.99 confirms pod isolation,Topology Agent with confidence 0.99 confirms pod isolation,state,0.0,True,0.0,True,True,Sock Shop,delay,batch-01
rcaeval-05,hybrid,claim-22,Noisy neighbors list is ['carts'] only,Noisy neighbors list is ['carts'] only,entity_relationship,0.0,True,0.5,False,False,Sock Shop,delay,batch-01
rcaeval-05,hybrid,claim-23,Noisy-neighbor contention is ruled out as cause,Noisy-neighbor contention is ruled out as cause,causal,0.0,True,0.5,False,False,Sock Shop,delay,batch-01
rcaeval-05,hybrid,claim-24,Node-level resource contention is ruled out as cause,Node-level resource contention is ruled out as cause,causal,0.0,True,0.0,True,True,Sock Shop,delay,batch-01
rcaeval-05,hybrid,claim-25,Deployment 'carts-deploy' has Degraded status with score 0.35,Deployment 'carts-deploy' has Degraded status with score 0.35,state,0.0,True,0.0,True,True,Sock Shop,delay,batch-01
rcaeval-05,hybrid,claim-26,Deployment 'carts-deploy' has null commit SHA,Deployment 'carts-deploy' has null commit SHA,state,0.0,True,0.0,True,True,Sock Shop,delay,batch-01
rcaeval-05,hybrid,claim-27,Deployment 'carts-deploy' has null commit message,Deployment 'carts-deploy' has null commit message,state,0.0,True,0.0,True,True,Sock Shop,delay,batch-01
rcaeval-05,hybrid,claim-28,Deployment degraded status cannot be correlated to a regression,Deployment degraded status cannot be correlated to a regression,general,0.0,True,0.5,False,False,Sock Shop,delay,batch-01
rcaeval-05,hybrid,claim-29,"Deployment degraded status is assessed as symptom/effect, not cause","Deployment degraded status is assessed as symptom/effect, not cause",causal,0.0,True,0.5,False,False,Sock Shop,delay,batch-01
rcaeval-05,hybrid,claim-30,Security Agent with confidence 0.8 rules out breach/RBAC/secret issues,Security Agent with confidence 0.8 rules out breach/RBAC/secret issues,general,0.0,True,0.5,False,False,Sock Shop,delay,batch-01
rcaeval-05,hybrid,claim-31,Monitoring Agent with confidence 0.5 was inconclusive and discounted,Monitoring Agent with confidence 0.5 was inconclusive and discounted,state,0.0,True,0.5,False,False,Sock Shop,delay,batch-01
rcaeval-05,hybrid,claim-32,No explicit carts error logs were found,No explicit carts error logs were found,state,0.538,False,0.5,False,True,Sock Shop,delay,batch-01
rcaeval-05,hybrid,claim-33,Logs show only 200/202 successes for front-end/user/catalogue,Logs show only 200/202 successes for front-end/user/catalogue,state,0.0,True,0.0,True,True,Sock Shop,delay,batch-01
rcaeval-05,hybrid,claim-34,Metric signature is consistent with carts-db overload/disk saturation,Metric signature is consistent with carts-db overload/disk saturation,state,0.0,True,0.0,True,True,Sock Shop,delay,batch-01
rcaeval-05,hybrid,claim-35,carts-db overload/disk saturation caused carts thread pool exhaustion,carts-db overload/disk saturation caused carts thread pool exhaustion,causal,0.531,False,0.0,True,False,Sock Shop,delay,batch-01
rcaeval-05,hybrid,claim-36,Carts thread pool exhaustion caused carts failure,Carts thread pool exhaustion caused carts failure,causal,0.516,False,0.0,True,False,Sock Shop,delay,batch-01
rcaeval-06,none,claim-1,Pod ts-auth-service is in Failed state,Pod ts-auth-service is in Failed state,state,0.713,False,1.0,False,True,Train Ticket,delay,batch-01
rcaeval-06,none,claim-2,A confirmed security breach occurred in ts-auth-service,A confirmed security breach occurred in ts-auth-service,state,0.572,False,0.0,True,False,Train Ticket,delay,batch-01
rcaeval-06,none,claim-3,Plaintext credentials are logged at INFO level,Plaintext credentials are logged at INFO level,state,0.0,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,none,claim-4,JWT tokens are logged at INFO level,JWT tokens are logged at INFO level,state,0.0,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,none,claim-5,Logging at INFO level enables credential harvesting via log access,Logging at INFO level enables credential harvesting via log access,causal,0.0,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,none,claim-6,Credential compromise occurred for user 'fdse_microservice',Credential compromise occurred for user 'fdse_microservice',state,0.0,True,0.5,False,False,Train Ticket,delay,batch-01
rcaeval-06,none,claim-7,Sensitive data exposure occurred,Sensitive data exposure occurred,state,0.0,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,none,claim-8,p50 latency increased 4.1x,p50 latency increased 4.1x,state,0.0,True,1.0,False,False,Train Ticket,delay,batch-01
rcaeval-06,none,claim-9,p90 latency increased 3.7x,p90 latency increased 3.7x,state,0.0,True,1.0,False,False,Train Ticket,delay,batch-01
rcaeval-06,none,claim-10,Auth performance degradation is correlated with the credential leak suggesting increased auth load or potential abuse,Auth performance degradation is correlated with the credential leak suggesting increased auth load or potential abuse,causal,0.525,False,0.5,False,True,Train Ticket,delay,batch-01
rcaeval-06,none,claim-11,Root cause is insecure credential handling in code,Root cause is insecure credential handling in code,causal,0.0,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,none,claim-12,Insecure credential handling is located in TokenServiceImpl,Insecure credential handling is located in TokenServiceImpl,entity_relationship,0.0,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,none,claim-13,Root cause involves logging sensitive data at INFO level,Root cause involves logging sensitive data at INFO level,state,0.0,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,none,claim-14,Root cause is not an infrastructure regression,Root cause is not an infrastructure regression,causal,0.0,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,none,claim-15,Root cause is not a deployment regression,Root cause is not a deployment regression,causal,0.0,True,0.5,False,False,Train Ticket,delay,batch-01
rcaeval-06,none,claim-16,At 2024-01-22 11:10:05.046 a log entry 'LOGIN USER :fdse_microservice __ 111111 __ null' was emitted,At 2024-01-22 11:10:05.046 a log entry 'LOGIN USER :fdse_microservice __ 111111 __ null' was emitted,temporal,0.351,True,1.0,False,False,Train Ticket,delay,batch-01
rcaeval-06,none,claim-17,The log at 2024-01-22 11:10:05.046 exposes username 'fdse_microservice' in clear text,The log at 2024-01-22 11:10:05.046 exposes username 'fdse_microservice' in clear text,state,0.339,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,none,claim-18,The log at 2024-01-22 11:10:05.046 exposes password '111111' in clear text,The log at 2024-01-22 11:10:05.046 exposes password '111111' in clear text,state,0.0,True,0.5,False,False,Train Ticket,delay,batch-01
rcaeval-06,none,claim-19,UsernamePasswordAuthenticationToken was logged at 2024-01-22 11:10:05.047,UsernamePasswordAuthenticationToken was logged at 2024-01-22 11:10:05.047,temporal,0.0,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,none,claim-20,JWT TOKEN + USER ID was logged at 2024-01-22 11:10:05.181,JWT TOKEN + USER ID was logged at 2024-01-22 11:10:05.181,temporal,0.345,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,none,claim-21,LOGS agent has confidence 0.88,LOGS agent has confidence 0.88,general,0.0,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,none,claim-22,LOGS agent confirms no ERROR/WARN/exception patterns in logs,LOGS agent confirms no ERROR/WARN/exception patterns in logs,state,0.0,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,none,claim-23,All 4 log entries show a successful login flow with exposure,All 4 log entries show a successful login flow with exposure,state,0.0,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,none,claim-24,Metrics after timestamp 1705921865 show p50 latency increased from 0.1761 to 0.7223,Metrics after timestamp 1705921865 show p50 latency increased from 0.1761 to 0.7223,temporal,0.357,True,1.0,False,False,Train Ticket,delay,batch-01
rcaeval-06,none,claim-25,Metrics after timestamp 1705921865 show p90 latency increased from 0.2542 to 0.9321,Metrics after timestamp 1705921865 show p90 latency increased from 0.2542 to 0.9321,temporal,0.351,True,1.0,False,False,Train Ticket,delay,batch-01
rcaeval-06,none,claim-26,Socket count increased from 10.45 to 13.59 after 1705921865,Socket count increased from 10.45 to 13.59 after 1705921865,state,0.0,True,0.5,False,False,Train Ticket,delay,batch-01
rcaeval-06,none,claim-27,ts-auth-mongo_socket increased from 5 to 6.885 after 1705921865,ts-auth-mongo_socket increased from 5 to 6.885 after 1705921865,state,0.381,True,1.0,False,False,Train Ticket,delay,batch-01
rcaeval-06,none,claim-28,Socket count increase is correlated with ts-auth-mongo_socket increase,Socket count increase is correlated with ts-auth-mongo_socket increase,entity_relationship,0.364,True,1.0,False,False,Train Ticket,delay,batch-01
rcaeval-06,none,claim-29,The correlated socket and latency increases indicate a downstream latency bottleneck,The correlated socket and latency increases indicate a downstream latency bottleneck,causal,0.0,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,none,claim-30,SECURITY agent has confidence 0.85,SECURITY agent has confidence 0.85,general,0.0,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,none,claim-31,SECURITY agent correlates increased auth load or potential abuse after the leak with the downstream bottleneck,SECURITY agent correlates increased auth load or potential abuse after the leak with the downstream bottleneck,causal,0.503,False,0.0,True,False,Train Ticket,delay,batch-01
rcaeval-06,none,claim-32,TOPOLOGY agent has confidence 0.99,TOPOLOGY agent has confidence 0.99,general,0.0,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,none,claim-33,TOPOLOGY rules out external noisy neighbors as a cause,TOPOLOGY rules out external noisy neighbors as a cause,causal,0.0,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,none,claim-34,Only the ts-auth-service pod itself is on node-worker-01,Only the ts-auth-service pod itself is on node-worker-01,entity_relationship,0.71,False,1.0,False,True,Train Ticket,delay,batch-01
rcaeval-06,none,claim-35,Dependencies for ts-auth-service are empty,Dependencies for ts-auth-service are empty,entity_relationship,0.713,False,0.5,False,True,Train Ticket,delay,batch-01
rcaeval-06,none,claim-36,DEPLOYMENTS agent has confidence 0.25,DEPLOYMENTS agent has confidence 0.25,general,0.0,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,none,claim-37,DEPLOYMENTS agent is inconclusive due to null sha and null commit_msg,DEPLOYMENTS agent is inconclusive due to null sha and null commit_msg,causal,0.0,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,none,claim-38,Resource contention is eliminated as a cause,Resource contention is eliminated as a cause,causal,0.0,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,none,claim-39,Unverified deployment regression is eliminated as a cause,Unverified deployment regression is eliminated as a cause,causal,0.0,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-1,Pod 'ts-auth-service' is in Failed status,Pod 'ts-auth-service' is in Failed status,state,0.713,False,1.0,False,True,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-2,Pod 'ts-auth-service' is in isolated placement with no noisy neighbors,Pod 'ts-auth-service' is in isolated placement with no noisy neighbors,entity_relationship,0.713,False,0.0,True,False,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-3,Sampled pre-cutoff logs contain zero ERROR/WARN entries,Sampled pre-cutoff logs contain zero ERROR/WARN entries,state,0.0,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-4,A concurrent CRITICAL security violation occurred where plaintext service account password was logged,A concurrent CRITICAL security violation occurred where plaintext service account password was logged,state,0.0,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-5,Crash mechanism is inconclusive due to insufficient log/metrics window,Crash mechanism is inconclusive due to insufficient log/metrics window,causal,0.0,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-6,Crash mechanism is inconclusive due to lack of deployment Git correlation,Crash mechanism is inconclusive due to lack of deployment Git correlation,causal,0.0,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-7,Pod failure root cause is inconclusive due to data gaps,Pod failure root cause is inconclusive due to data gaps,causal,0.0,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-8,High-confidence agents allow ruling out key hypotheses,High-confidence agents allow ruling out key hypotheses,general,0.0,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-9,LOGS agent has confidence score 0.93,LOGS agent has confidence score 0.93,state,0.0,True,0.5,False,False,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-10,All 4 sampled log entries occurred at 11:10:05 just before cutoff 1705921865,All 4 sampled log entries occurred at 11:10:05 just before cutoff 1705921865,temporal,0.0,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-11,All 4 sampled log entries are INFO-level,All 4 sampled log entries are INFO-level,state,0.0,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-12,All 4 sampled log entries represent successful auth flow for user 'fdse_microservice',All 4 sampled log entries represent successful auth flow for user 'fdse_microservice',state,0.527,False,0.5,False,True,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-13,Sampled logs contain zero exceptions,Sampled logs contain zero exceptions,state,0.0,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-14,Sampled log window misses the failure event,Sampled log window misses the failure event,general,0.0,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-15,Metrics after the cutoff show severe degradation,Metrics after the cutoff show severe degradation,temporal,0.0,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-16,p50 latency increased from 0.1761 to 0.7223 (+310%),p50 latency increased from 0.1761 to 0.7223 (+310%),state,0.0,True,1.0,False,False,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-17,p90 latency increased from 0.2542 to 0.9321 (+267%),p90 latency increased from 0.2542 to 0.9321 (+267%),state,0.0,True,1.0,False,False,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-18,Socket count increased from 10.45 to 13.59,Socket count increased from 10.45 to 13.59,state,0.0,True,1.0,False,False,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-19,auth-mongo socket count increased from 5 to 6.885,auth-mongo socket count increased from 5 to 6.885,state,0.37,True,1.0,False,False,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-20,Latency/connection-pool anomaly was not captured as log errors,Latency/connection-pool anomaly was not captured as log errors,state,0.0,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-21,Latency/connection-pool anomaly likely triggered Failed status/health-check failure,Latency/connection-pool anomaly likely triggered Failed status/health-check failure,causal,0.528,False,0.0,True,False,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-22,TOPOLOGY agent has confidence score 0.95,TOPOLOGY agent has confidence score 0.95,state,0.0,True,0.5,False,False,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-23,Pod 'ts-auth-service' is isolated on node-worker-01,Pod 'ts-auth-service' is isolated on node-worker-01,entity_relationship,0.715,False,1.0,False,True,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-24,noisy_neighbors field contains only itself,noisy_neighbors field contains only itself,entity_relationship,0.0,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-25,Pod dependencies are empty,Pod dependencies are empty,entity_relationship,0.0,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-26,External resource contention is ruled out as cause,External resource contention is ruled out as cause,causal,0.0,True,0.5,False,False,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-27,Self-listing in noisy_neighbors is a data artifact,Self-listing in noisy_neighbors is a data artifact,general,0.0,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-28,SECURITY agent has confidence score 0.95,SECURITY agent has confidence score 0.95,state,0.0,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-29,TokenServiceImpl logged 'LOGIN USER :fdse_microservice __ 111111 __ null' at 2024-01-22 11:10:05.046,TokenServiceImpl logged 'LOGIN USER :fdse_microservice __ 111111 __ null' at 2024-01-22 11:10:05.046,temporal,0.37,True,1.0,False,False,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-30,The log exposed plaintext password '111111' at INFO level,The log exposed plaintext password '111111' at INFO level,state,0.0,True,1.0,False,False,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-31,JWT value was correctly redacted as <JWT_REDACTED>,JWT value was correctly redacted as <JWT_REDACTED>,state,0.0,True,0.5,False,False,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-32,UUID value was correctly redacted as <UUID_REDACTED>,UUID value was correctly redacted as <UUID_REDACTED>,state,0.0,True,0.5,False,False,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-33,Selective redaction failure is proven by correct redaction of JWT and UUID but not password,Selective redaction failure is proven by correct redaction of JWT and UUID but not password,causal,0.0,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-34,Logging plaintext password violates secure logging,Logging plaintext password violates secure logging,general,0.0,True,0.5,False,False,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-35,Plaintext credential leak is not causal to the pod crash,Plaintext credential leak is not causal to the pod crash,causal,0.0,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-36,Plaintext credential leak is a co-occurring CRITICAL defect,Plaintext credential leak is a co-occurring CRITICAL defect,state,0.0,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-37,MONITORING agent has confidence score 0.35,MONITORING agent has confidence score 0.35,state,0.0,True,0.5,False,False,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-38,DEPLOYMENTS agent has confidence score 0.35,DEPLOYMENTS agent has confidence score 0.35,state,0.0,True,1.0,False,False,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-39,MONITORING and DEPLOYMENTS agents are discounted due to low confidence,MONITORING and DEPLOYMENTS agents are discounted due to low confidence,causal,0.0,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-40,Single cumulative counter sample is insufficient for anomaly detection,Single cumulative counter sample is insufficient for anomaly detection,general,0.0,True,0.0,True,True,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-41,Deployment 'ts-auth-service-deploy' is in Degraded status,Deployment 'ts-auth-service-deploy' is in Degraded status,state,0.693,False,0.5,False,True,Train Ticket,delay,batch-01
rcaeval-06,raw,claim-42,Deployment 'ts-auth-service-deploy' has null commit SHA and null commit message,Deployment 'ts-auth-service-deploy' has null commit SHA and null commit message,state,0.693,False,0.0,True,False,Train Ticket,delay,batch-01
